x1,x2,label
0.2048125051622925,1.1185053898402366,1.0
1.332251842909574,-0.09141925131725437,1.0
-0.32149664691224555,0.036926771706460845,0.0
1.2152014277197196,0.004262329734388444,1.0
-0.15127014905686068,-0.28445074191953484,0.0
-0.30303821243971046,0.27337485348890495,0.0
0.7986914869440718,0.2279757122258091,1.0
0.6442559502191443,1.2992088622978366,0.0
0.9107132770898944,1.0388179985796615,0.0
1.1838457869150407,-0.1336288171077988,1.0
0.048993314221744556,-0.10138863507422596,0.0
-0.3987471285142911,1.0748113139695143,1.0
0.139644662722718,1.07869707708435,1.0
-0.16073491359394618,1.3278233610888135,1.0
0.012894882962024049,0.6049066867292257,1.0
1.1042244856758676,0.1290431171900114,1.0
0.8153533507778191,0.7296630788767333,0.0
-0.11633618278972875,0.7970486538614266,1.0
0.04815063589771366,1.520336622836079,1.0
0.12283334000868505,0.15150154200946103,0.0
1.2075079888515798,0.8979967202290506,0.0
-0.17512365067695146,-0.2765599461928672,0.0
-0.1293145768485053,-0.216309600722879,0.0
0.4314616426531007,0.8788570153993323,1.0
0.009772014065140867,1.0081183382407766,1.0
0.009114367980762757,-0.13032006952116343,0.0
0.31720336322907045,-0.24756309976536983,0.0
1.2634230134679731,-0.02361370539821575,1.0
0.9834638628314601,-0.02434950167665671,1.0
0.3061501664687395,1.2437523703394633,1.0
1.016456797855085,1.2130960750130702,0.0
1.322455651597729,0.26298289071680947,1.0
-0.08800889733939676,0.02614811545721827,0.0
0.9659630754950144,-0.09064560986545504,1.0
1.1646341167923828,1.0146635934376809,0.0
0.015364378212051073,0.7434015551622861,1.0
-0.09001309429584874,0.12456998646949975,0.0
0.927806766836184,1.2318659606728497,0.0
1.1027200213139432,-0.10654016793238229,1.0
-0.34067648787103094,-0.011109539779323756,0.0
1.2442067391050706,0.11641954069372316,1.0
-0.037057531775541656,0.9740358600533148,1.0
0.2942340654987217,0.9581352645696268,1.0
0.9809408935226096,1.0558043051540678,0.0
1.0957959651492784,1.0667324210573896,0.0
-0.19810726502613768,-0.11325954592055439,0.0
-0.13028360072288966,0.9032228331891357,1.0
1.1421919936406983,1.088852662297208,0.0
0.26347881312686516,1.03951992093848,1.0
1.144334412808647,0.7741896457565541,0.0
0.29557880894830324,-0.10365404365472948,0.0
-0.015420341882820841,0.06823039496332878,0.0
1.118130966138462,1.2217407161165816,0.0
0.9820528611425546,1.2880234430898945,0.0
0.14945872102465238,0.12207405308669297,0.0
1.0087204892744908,0.3390102080861506,1.0
1.0807460180673218,-0.0048391212781832334,1.0
0.9626256711677282,0.912053788345165,0.0
1.0487601427542397,0.8871842738526543,0.0
1.0332904416426112,1.0984902528016298,0.0
-0.06432701024347652,1.415349596712168,1.0
-0.1287036460760286,1.1855680256162475,1.0
-0.28052105435993874,1.3499153486373878,1.0
0.12482396341043103,0.12566910185285599,0.0
-0.030357019007116667,0.1176634412969153,0.0
0.004902034851788543,0.09959965824908995,0.0
0.07331964921936966,-0.18797595726547106,0.0
0.07227912110168279,0.30760731329319385,0.0
0.04478282681293229,1.272828085994769,1.0
1.1238308522010396,0.41149909394233974,1.0
0.9646105545011902,0.8403405510923092,0.0
0.19925336388942802,0.9012486833677376,1.0
1.190627326782649,0.057424833040364845,1.0
1.1416428846513114,0.046643226252700336,1.0
-0.0685429033053539,-0.1604554538443238,0.0
1.3101000985628155,0.8003291918522418,0.0
-0.14306074185199366,0.13591954978693518,0.0
1.0512059468627752,1.1965381967891027,0.0
0.9785395711991542,0.08954338516205552,1.0
1.0252759159092824,0.38778579981165695,1.0
1.3693273992095332,0.7859830467347695,0.0
1.039616952153571,0.9711279176152116,0.0
0.22856456290300411,0.15038660653735483,0.0
-0.030011117406505347,1.0251152906943084,1.0
0.9665763839366291,1.0293427372866646,0.0
1.2171572649878695,0.01959663069417909,1.0
-0.2896168682994648,-0.28149275487531106,0.0
0.8750362844608642,1.0052182100421667,0.0
0.07232720500952683,-0.12902395092102487,0.0
0.21573616668625914,0.9922983060998586,1.0
0.6661189437757256,1.108672038475987,0.0
0.9725102970744617,0.19057490944058778,1.0
-0.21246074274522098,0.09471848612703632,0.0
-0.31131637973195025,0.9143769678068174,1.0
0.1476933159990821,0.0342736562379941,0.0
0.7996759980210169,0.943779941422809,0.0
1.0742291746742618,0.8792029626568358,0.0
0.6615070740570361,1.3059100638921228,0.0
0.038409823298006324,0.9381767071594997,1.0
0.2882546578132231,-0.2871724302358879,0.0
1.0056636752260921,1.0059512278991491,0.0
-0.02290796905052358,0.24756326239469237,0.0
1.0880028900106664,0.8995891551294778,0.0
1.2112113618132103,0.044647782825831935,1.0
1.259398909312222,-0.004573612459776425,1.0
0.6453935063586237,0.25238430014279833,1.0
-0.04180465145720506,0.8298959091581399,1.0
0.9859668577082706,0.6678078132968017,0.0
1.0143132474438785,0.9044685106469766,0.0
-0.1399451015985171,0.04279598214684441,0.0
